OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,OrderValue,OrderStatus,IsBlackFriday
23462,2024-11-24,C0495,P0012,3,15.3,0.1,41.31,Completed,Yes
23463,2024-11-24,C0092,P0036,3,20.65,0.1,55.75,Completed,Yes
23464,2024-11-24,C0219,P0022,3,42.11,0.1,113.7,Completed,Yes
23465,2024-11-24,C0189,P0017,1,40.55,0.1,36.49,Completed,Yes
23466,2024-11-24,C0276,P0037,1,59.26,0.1,53.33,Completed,Yes
23467,2024-11-24,C0220,P0039,1,78.97,0.1,71.07,Completed,Yes
23468,2024-11-24,C0424,P0033,2,26.29,0.1,47.32,Completed,Yes
23469,2024-11-24,C0360,P0017,2,57.11,0.1,102.8,Completed,Yes
23470,2024-11-24,C0175,P0004,1,52.62,0.1,47.36,Completed,Yes
23471,2024-11-24,C0261,P0036,2,44.35,0.1,79.83,Completed,Yes
23472,2024-11-24,C0475,P0029,1,23.07,0.1,20.76,Completed,Yes
23473,2024-11-24,C0407,P0003,1,11.45,0.1,10.3,Completed,Yes
23474,2024-11-24,C0411,P0007,1,65.77,0.1,59.19,Completed,Yes
23475,2024-11-24,C0454,P0025,2,61.9,0.1,111.42,Completed,Yes
23476,2024-11-24,C0474,P0039,1,30.3,0.1,27.27,Completed,Yes
23477,2024-11-24,C0272,P0027,1,48.21,0.1,43.39,Completed,Yes
23478,2024-11-24,C0084,P0016,1,58.48,0.1,52.63,Completed,Yes
23479,2024-11-24,C0389,P0023,3,42.96,0.1,115.99,Completed,Yes
23480,2024-11-24,C0438,P0023,4,32.05,0.1,115.38,Completed,Yes
23481,2024-11-24,C0347,P0010,1,57.46,0.1,51.71,Completed,Yes
23482,2024-11-24,C0468,P0011,1,73.17,0.1,65.85,Completed,Yes
23483,2024-11-24,C0235,P0022,1,76.46,0.1,68.81,Completed,Yes
23484,2024-11-24,C0240,P0029,2,58.98,0.1,106.16,Completed,Yes
23485,2024-11-24,C0263,P0038,1,42.99,0.1,38.69,Completed,Yes
23486,2024-11-24,C0188,P0036,1,37.01,0.1,33.31,Completed,Yes
23487,2024-11-24,C0448,P0011,1,71.87,0.1,64.68,Completed,Yes
23488,2024-11-24,C0150,P0003,2,39.47,0.1,71.05,Completed,Yes
23489,2024-11-24,C0306,P0020,1,40.45,0.1,36.41,Completed,Yes
23490,2024-11-24,C0361,P0019,2,16.44,0.1,29.59,Completed,Yes
23491,2024-11-24,C0010,P0007,1,16.01,0.1,14.41,Completed,Yes
23492,2024-11-24,C0335,P0001,1,28.71,0.1,25.84,Completed,Yes
23493,2024-11-24,C0385,P0031,1,22.28,0.1,20.05,Completed,Yes
23494,2024-11-24,C0401,P0024,1,22.63,0.1,20.37,Completed,Yes
23495,2024-11-24,C0028,P0015,1,25.05,0.1,22.55,Completed,Yes
23496,2024-11-24,C0304,P0010,1,15.64,0.1,14.08,Completed,Yes
23497,2024-11-24,C0153,P0033,1,35.08,0.1,31.57,Completed,Yes
23498,2024-11-24,C0026,P0004,1,25.9,0.1,23.31,Completed,Yes
23499,2024-11-24,C0491,P0002,1,44.91,0.1,40.42,Completed,Yes
23500,2024-11-24,C0120,P0011,1,77.68,0.1,69.91,Completed,Yes
23501,2024-11-24,C0424,P0031,3,29.64,0.1,80.03,Completed,Yes
23502,2024-11-24,C0098,P0013,1,75.21,0.1,67.69,Completed,Yes
23503,2024-11-24,C0128,P0009,2,18.96,0.1,34.13,Completed,Yes
23504,2024-11-24,C0292,P0010,1,69.8,0.1,62.82,Completed,Yes
23505,2024-11-24,C0353,P0003,2,13.92,0.1,25.06,Completed,Yes
23506,2024-11-24,C0195,P0004,1,71.06,0.1,63.95,Completed,Yes
23507,2024-11-25,C0119,P0004,1,44.52,0.1,40.07,Completed,Yes
23508,2024-11-25,C0239,P0032,1,17.25,0.1,15.53,Completed,Yes
23509,2024-11-25,C0028,P0032,1,35.63,0.1,32.07,Completed,Yes
23510,2024-11-25,C0460,P0020,3,14.61,0.1,39.45,Completed,Yes
23511,2024-11-25,C0473,P0016,1,50.97,0.1,45.87,Completed,Yes
23512,2024-11-25,C0116,P0025,3,64.16,0.1,173.23,Completed,Yes
23513,2024-11-25,C0127,P0036,2,73.64,0.1,132.55,Completed,Yes
23514,2024-11-25,C0160,P0024,1,62.86,0.1,56.57,Completed,Yes
23515,2024-11-25,C0220,P0033,1,19.2,0.1,17.28,Completed,Yes
23516,2024-11-25,C0178,P0039,2,26.44,0.1,47.59,Completed,Yes
23517,2024-11-25,C0255,P0015,3,37.22,0.1,100.49,Completed,Yes
23518,2024-11-25,C0017,P0016,1,71.78,0.1,64.6,Completed,Yes
23519,2024-11-25,C0434,P0026,1,39.21,0.1,35.29,Completed,Yes
23520,2024-11-25,C0490,P0023,3,16.75,0.1,45.23,Completed,Yes
23521,2024-11-25,C0272,P0022,4,11.25,0.1,40.5,Completed,Yes
23522,2024-11-25,C0260,P0009,1,44.73,0.1,40.26,Completed,Yes
23523,2024-11-25,C0388,P0026,1,63.49,0.1,57.14,Completed,Yes
23524,2024-11-25,C0444,P0039,2,20.48,0.1,36.86,Completed,Yes
23525,2024-11-25,C0479,P0011,1,10.92,0.1,9.83,Completed,Yes
23526,2024-11-25,C0092,P0032,2,11.64,0.1,20.95,Completed,Yes
23527,2024-11-25,C0099,P0037,1,63.45,0.1,57.11,Completed,Yes
23528,2024-11-25,C0260,P0032,1,47.71,0.1,42.94,Completed,Yes
23529,2024-11-25,C0032,P0024,1,32.21,0.1,28.99,Completed,Yes
23530,2024-11-25,C0125,P0009,3,46.86,0.1,126.52,Completed,Yes
23531,2024-11-25,C0081,P0031,3,78.75,0.1,212.62,Completed,Yes
23532,2024-11-25,C0439,P0003,1,66.68,0.1,60.01,Completed,Yes
23533,2024-11-25,C0143,P0001,2,17.31,0.1,31.16,Completed,Yes
23534,2024-11-25,C0443,P0019,1,37.51,0.1,33.76,Completed,Yes
23535,2024-11-25,C0033,P0021,1,39.6,0.1,35.64,Completed,Yes
23536,2024-11-25,C0148,P0005,1,71.88,0.1,64.69,Completed,Yes
23537,2024-11-25,C0158,P0031,1,74.5,0.1,67.05,Completed,Yes
23538,2024-11-25,C0247,P0037,2,34.59,0.1,62.26,Completed,Yes
23539,2024-11-25,C0057,P0033,2,39.23,0.1,70.61,Completed,Yes
23540,2024-11-25,C0224,P0019,1,53.71,0.1,48.34,Completed,Yes
23541,2024-11-25,C0265,P0014,2,47.04,0.1,84.67,Completed,Yes
23542,2024-11-25,C0183,P0016,1,12.59,0.1,11.33,Completed,Yes
23543,2024-11-25,C0489,P0028,2,70.65,0.1,127.17,Completed,Yes
23544,2024-11-25,C0229,P0008,1,60.55,0.1,54.49,Completed,Yes
23545,2024-11-25,C0058,P0011,1,38.52,0.1,34.67,Completed,Yes
23546,2024-11-25,C0383,P0012,1,58.24,0.1,52.42,Completed,Yes
23547,2024-11-25,C0006,P0031,2,33.16,0.1,59.69,Completed,Yes
23548,2024-11-25,C0295,P0004,1,40.01,0.1,36.01,Completed,Yes
23549,2024-11-25,C0190,P0017,1,19.96,0.1,17.96,Completed,Yes
23550,2024-11-25,C0447,P0017,1,74.5,0.1,67.05,Completed,Yes
23551,2024-11-25,C0461,P0033,2,76.16,0.1,137.09,Completed,Yes
23552,2024-11-25,C0278,P0023,1,56.61,0.1,50.95,Completed,Yes
23553,2024-11-25,C0193,P0024,1,42.43,0.1,38.19,Completed,Yes
23554,2024-11-25,C0027,P0013,1,21.88,0.1,19.69,Completed,Yes
23555,2024-11-25,C0483,P0034,1,70.81,0.1,63.73,Completed,Yes
23556,2024-11-25,C0363,P0028,4,74.38,0.1,267.77,Completed,Yes
23557,2024-11-25,C0082,P0016,2,51.96,0.1,93.53,Completed,Yes
23558,2024-11-25,C0486,P0038,1,18.29,0.1,16.46,Completed,Yes
23559,2024-11-25,C0023,P0015,1,41.72,0.1,37.55,Completed,Yes
23560,2024-11-25,C0022,P0002,1,56.69,0.1,51.02,Completed,Yes
23561,2024-11-25,C0258,P0016,2,46.15,0.1,83.07,Completed,Yes
23562,2024-11-25,C0450,P0011,4,27.26,0.1,98.14,Completed,Yes
23563,2024-11-25,C0218,P0038,1,48.75,0.1,43.88,Completed,Yes
23564,2024-11-25,C0012,P0037,1,70.98,0.1,63.88,Completed,Yes
23565,2024-11-25,C0450,P0019,1,13.63,0.1,12.27,Completed,Yes
23566,2024-11-25,C0244,P0032,2,39.48,0.1,71.06,Completed,Yes
23567,2024-11-25,C0053,P0039,1,58.3,0.1,52.47,Completed,Yes
23568,2024-11-25,C0255,P0031,2,28.68,0.1,51.62,Completed,Yes
23569,2024-11-25,C0436,P0007,1,20.16,0.1,18.14,Completed,Yes
23570,2024-11-25,C0311,P0038,1,50.09,0.1,45.08,Completed,Yes
23571,2024-11-25,C0252,P0002,4,15.17,0.1,54.61,Completed,Yes
23572,2024-11-25,C0464,P0040,1,12.78,0.1,11.5,Completed,Yes
23573,2024-11-25,C0370,P0032,1,74.06,0.1,66.65,Completed,Yes
23574,2024-11-25,C0114,P0022,1,17.96,0.1,16.16,Completed,Yes
23575,2024-11-25,C0109,P0028,2,68.23,0.1,122.81,Completed,Yes
23576,2024-11-25,C0485,P0028,2,59.83,0.1,107.69,Completed,Yes
23577,2024-11-25,C0287,P0034,1,13.02,0.1,11.72,Completed,Yes
23578,2024-11-25,C0389,P0038,1,48.53,0.1,43.68,Completed,Yes
23579,2024-11-25,C0219,P0010,1,67.0,0.1,60.3,Completed,Yes
23580,2024-11-25,C0414,P0030,1,29.95,0.1,26.95,Completed,Yes
23581,2024-11-25,C0387,P0035,4,77.33,0.1,278.39,Completed,Yes
23582,2024-11-25,C0212,P0030,1,54.33,0.1,48.9,Completed,Yes
23583,2024-11-25,C0321,P0031,1,51.62,0.1,46.46,Completed,Yes
23584,2024-11-25,C0016,P0028,1,39.16,0.1,35.24,Completed,Yes
23585,2024-11-25,C0022,P0027,2,49.73,0.1,89.51,Completed,Yes
23586,2024-11-25,C0334,P0008,4,42.49,0.1,152.96,Completed,Yes
23587,2024-11-25,C0192,P0031,3,78.18,0.1,211.09,Completed,Yes
23588,2024-11-25,C0334,P0027,2,60.23,0.1,108.41,Completed,Yes
23589,2024-11-25,C0042,P0003,2,70.48,0.1,126.86,Completed,Yes
23590,2024-11-25,C0460,P0025,1,42.47,0.1,38.22,Completed,Yes
23591,2024-11-25,C0129,P0022,1,63.99,0.1,57.59,Completed,Yes
23592,2024-11-25,C0117,P0001,1,47.06,0.1,42.35,Completed,Yes
23593,2024-11-25,C0388,P0016,1,37.41,0.1,33.67,Completed,Yes
23594,2024-11-25,C0041,P0019,1,17.4,0.1,15.66,Completed,Yes
23595,2024-11-25,C0248,P0036,1,14.2,0.1,12.78,Completed,Yes
23596,2024-11-25,C0234,P0009,3,22.36,0.1,60.37,Completed,Yes
23597,2024-11-26,C0200,P0023,1,60.44,0.1,54.4,Completed,Yes
23598,2024-11-26,C0260,P0009,1,47.66,0.1,42.89,Completed,Yes
23599,2024-11-26,C0438,P0022,3,66.7,0.1,180.09,Completed,Yes
23600,2024-11-26,C0169,P0025,1,51.2,0.1,46.08,Completed,Yes
23601,2024-11-26,C0184,P0006,2,26.46,0.1,47.63,Completed,Yes
23602,2024-11-26,C0013,P0011,2,65.98,0.1,118.76,Completed,Yes
23603,2024-11-26,C0493,P0025,1,42.72,0.1,38.45,Completed,Yes
23604,2024-11-26,C0431,P0036,1,74.09,0.1,66.68,Completed,Yes
23605,2024-11-26,C0140,P0033,4,11.41,0.1,41.08,Completed,Yes
23606,2024-11-26,C0165,P0033,2,73.12,0.1,131.62,Completed,Yes
23607,2024-11-26,C0162,P0012,1,14.24,0.1,12.82,Completed,Yes
23608,2024-11-26,C0406,P0026,1,33.3,0.1,29.97,Completed,Yes
23609,2024-11-26,C0246,P0037,4,21.62,0.1,77.83,Completed,Yes
23610,2024-11-26,C0095,P0021,1,59.72,0.1,53.75,Completed,Yes
23611,2024-11-26,C0301,P0019,1,28.56,0.1,25.7,Completed,Yes
23612,2024-11-26,C0163,P0013,1,45.97,0.1,41.37,Completed,Yes
23613,2024-11-26,C0070,P0006,2,57.58,0.1,103.64,Completed,Yes
23614,2024-11-26,C0130,P0008,1,28.26,0.1,25.43,Completed,Yes
23615,2024-11-26,C0283,P0022,3,33.58,0.1,90.67,Completed,Yes
23616,2024-11-26,C0357,P0032,1,37.77,0.1,33.99,Completed,Yes
23617,2024-11-26,C0388,P0008,1,27.91,0.1,25.12,Completed,Yes
23618,2024-11-26,C0422,P0031,1,58.16,0.1,52.34,Completed,Yes
23619,2024-11-26,C0043,P0036,1,30.13,0.1,27.12,Completed,Yes
23620,2024-11-26,C0358,P0023,1,23.34,0.1,21.01,Completed,Yes
23621,2024-11-26,C0379,P0025,1,23.05,0.1,20.75,Completed,Yes
23622,2024-11-26,C0433,P0021,2,19.75,0.1,35.55,Completed,Yes
23623,2024-11-26,C0417,P0026,2,43.48,0.1,78.26,Completed,Yes
23624,2024-11-26,C0063,P0006,1,33.72,0.1,30.35,Completed,Yes
23625,2024-11-26,C0398,P0020,1,69.21,0.1,62.29,Completed,Yes
23626,2024-11-26,C0272,P0015,2,70.95,0.1,127.71,Completed,Yes
23627,2024-11-26,C0324,P0002,1,36.99,0.1,33.29,Completed,Yes
23628,2024-11-26,C0432,P0032,1,54.36,0.1,48.92,Completed,Yes
23629,2024-11-26,C0384,P0028,1,53.15,0.1,47.84,Completed,Yes
23630,2024-11-26,C0081,P0002,3,17.43,0.1,47.06,Completed,Yes
23631,2024-11-26,C0078,P0040,1,63.56,0.1,57.2,Completed,Yes
23632,2024-11-26,C0205,P0033,1,66.57,0.1,59.91,Completed,Yes
23633,2024-11-26,C0191,P0037,1,47.3,0.1,42.57,Completed,Yes
23634,2024-11-26,C0012,P0001,2,71.41,0.1,128.54,Completed,Yes
23635,2024-11-26,C0175,P0023,2,26.43,0.1,47.57,Completed,Yes
23636,2024-11-26,C0433,P0024,1,39.74,0.1,35.77,Completed,Yes
23637,2024-11-26,C0253,P0024,1,51.64,0.1,46.48,Completed,Yes
23638,2024-11-26,C0292,P0034,1,12.36,0.1,11.12,Completed,Yes
23639,2024-11-26,C0260,P0037,2,65.01,0.1,117.02,Completed,Yes
23640,2024-11-26,C0015,P0009,2,45.39,0.1,81.7,Completed,Yes
23641,2024-11-26,C0056,P0025,1,34.8,0.1,31.32,Completed,Yes
23642,2024-11-26,C0407,P0022,3,30.72,0.1,82.94,Completed,Yes
23643,2024-11-26,C0393,P0037,2,15.59,0.1,28.06,Completed,Yes
23644,2024-11-26,C0038,P0017,1,59.58,0.1,53.62,Completed,Yes
23645,2024-11-26,C0230,P0006,2,33.41,0.1,60.14,Completed,Yes
23646,2024-11-26,C0151,P0023,1,17.64,0.1,15.88,Completed,Yes
23647,2024-11-26,C0254,P0025,2,21.23,0.1,38.21,Completed,Yes
23648,2024-11-26,C0306,P0002,1,50.64,0.1,45.58,Completed,Yes
23649,2024-11-26,C0247,P0037,1,43.82,0.1,39.44,Completed,Yes
23650,2024-11-26,C0046,P0011,2,29.31,0.1,52.76,Completed,Yes
23651,2024-11-26,C0166,P0037,1,66.2,0.1,59.58,Completed,Yes
23652,2024-11-26,C0015,P0024,1,40.23,0.1,36.21,Completed,Yes
23653,2024-11-26,C0134,P0003,3,29.36,0.1,79.27,Completed,Yes
23654,2024-11-26,C0111,P0026,1,42.69,0.1,38.42,Completed,Yes
23655,2024-11-26,C0247,P0039,1,64.95,0.1,58.46,Completed,Yes
23656,2024-11-26,C0367,P0034,3,18.11,0.1,48.9,Completed,Yes
23657,2024-11-26,C0061,P0010,2,67.63,0.1,121.73,Completed,Yes
23658,2024-11-26,C0043,P0035,4,13.57,0.1,48.85,Completed,Yes
23659,2024-11-26,C0117,P0039,2,35.72,0.1,64.3,Completed,Yes
23660,2024-11-26,C0276,P0014,2,53.27,0.1,95.89,Completed,Yes
23661,2024-11-26,C0359,P0003,1,74.12,0.1,66.71,Completed,Yes
23662,2024-11-26,C0178,P0020,1,54.2,0.1,48.78,Completed,Yes
23663,2024-11-26,C0017,P0015,3,55.03,0.1,148.58,Completed,Yes
23664,2024-11-26,C0352,P0037,2,49.05,0.1,88.29,Completed,Yes
23665,2024-11-26,C0276,P0022,1,63.5,0.1,57.15,Completed,Yes
23666,2024-11-26,C0098,P0023,1,25.76,0.1,23.18,Completed,Yes
23667,2024-11-26,C0468,P0028,1,23.39,0.1,21.05,Completed,Yes
23668,2024-11-26,C0436,P0022,1,38.17,0.1,34.35,Completed,Yes
23669,2024-11-26,C0429,P0006,2,29.51,0.1,53.12,Completed,Yes
23670,2024-11-26,C0228,P0010,1,49.06,0.1,44.15,Completed,Yes
23671,2024-11-26,C0219,P0024,2,59.54,0.1,107.17,Completed,Yes
23672,2024-11-26,C0473,P0031,1,52.12,0.1,46.91,Completed,Yes
23673,2024-11-26,C0314,P0029,1,78.41,0.1,70.57,Completed,Yes
23674,2024-11-26,C0153,P0030,1,29.65,0.1,26.68,Completed,Yes
23675,2024-11-26,C0450,P0036,1,35.97,0.1,32.37,Completed,Yes
23676,2024-11-26,C0140,P0039,3,54.07,0.1,145.99,Completed,Yes
23677,2024-11-26,C0002,P0013,1,57.44,0.1,51.7,Completed,Yes
23678,2024-11-26,C0481,P0002,1,10.98,0.1,9.88,Completed,Yes
23679,2024-11-26,C0348,P0033,2,11.3,0.1,20.34,Completed,Yes
23680,2024-11-26,C0400,P0010,2,34.04,0.1,61.27,Completed,Yes
23681,2024-11-26,C0057,P0030,1,64.06,0.1,57.65,Completed,Yes
23682,2024-11-26,C0479,P0003,1,10.54,0.1,9.49,Completed,Yes
23683,2024-11-26,C0363,P0023,1,20.07,0.1,18.06,Completed,Yes
23684,2024-11-26,C0375,P0017,2,75.01,0.1,135.02,Completed,Yes
23685,2024-11-27,C0476,P0010,1,60.52,0.1,54.47,Completed,Yes
23686,2024-11-27,C0431,P0011,1,32.45,0.1,29.21,Completed,Yes
23687,2024-11-27,C0017,P0013,2,56.9,0.1,102.42,Completed,Yes
23688,2024-11-27,C0446,P0013,1,25.27,0.1,22.74,Completed,Yes
23689,2024-11-27,C0131,P0034,1,58.58,0.1,52.72,Completed,Yes
23690,2024-11-27,C0269,P0034,1,72.25,0.1,65.03,Completed,Yes
23691,2024-11-27,C0425,P0009,2,65.75,0.1,118.35,Completed,Yes
23692,2024-11-27,C0247,P0022,1,31.75,0.1,28.57,Completed,Yes
23693,2024-11-27,C0108,P0004,4,31.75,0.1,114.3,Completed,Yes
23694,2024-11-27,C0458,P0014,1,56.21,0.1,50.59,Completed,Yes
23695,2024-11-27,C0101,P0030,3,63.15,0.1,170.5,Completed,Yes
23696,2024-11-27,C0281,P0019,4,78.49,0.1,282.56,Completed,Yes
23697,2024-11-27,C0159,P0039,1,61.56,0.1,55.4,Completed,Yes
23698,2024-11-27,C0097,P0022,1,57.63,0.1,51.87,Completed,Yes
23699,2024-11-27,C0158,P0025,2,46.91,0.1,84.44,Completed,Yes
23700,2024-11-27,C0219,P0037,1,73.6,0.1,66.24,Completed,Yes
23701,2024-11-27,C0440,P0025,1,66.01,0.1,59.41,Completed,Yes
23702,2024-11-27,C0040,P0019,1,59.35,0.1,53.41,Completed,Yes
23703,2024-11-27,C0031,P0003,1,37.21,0.1,33.49,Completed,Yes
23704,2024-11-27,C0359,P0029,2,12.66,0.1,22.79,Completed,Yes
23705,2024-11-27,C0124,P0032,1,66.63,0.1,59.97,Completed,Yes
23706,2024-11-27,C0183,P0040,2,57.96,0.1,104.33,Completed,Yes
23707,2024-11-27,C0132,P0014,3,21.58,0.1,58.27,Completed,Yes
23708,2024-11-27,C0336,P0022,1,73.67,0.1,66.3,Completed,Yes
23709,2024-11-27,C0299,P0038,3,28.9,0.1,78.03,Completed,Yes
23710,2024-11-27,C0386,P0022,1,77.45,0.1,69.7,Completed,Yes
23711,2024-11-27,C0244,P0017,1,61.78,0.1,55.6,Completed,Yes
23712,2024-11-27,C0265,P0034,1,32.18,0.1,28.96,Completed,Yes
23713,2024-11-27,C0352,P0003,3,41.46,0.1,111.94,Completed,Yes
23714,2024-11-27,C0185,P0023,2,73.99,0.1,133.18,Completed,Yes
23715,2024-11-27,C0220,P0020,1,45.97,0.1,41.37,Completed,Yes
23716,2024-11-27,C0108,P0004,2,71.52,0.1,128.74,Completed,Yes
23717,2024-11-27,C0175,P0019,4,45.62,0.1,164.23,Completed,Yes
23718,2024-11-27,C0438,P0016,1,26.97,0.1,24.27,Completed,Yes
23719,2024-11-27,C0471,P0023,1,29.78,0.1,26.8,Completed,Yes
23720,2024-11-27,C0319,P0031,3,22.34,0.1,60.32,Completed,Yes
23721,2024-11-27,C0435,P0005,1,32.87,0.1,29.58,Completed,Yes
23722,2024-11-27,C0183,P0004,3,23.71,0.1,64.02,Completed,Yes
23723,2024-11-27,C0161,P0025,1,33.39,0.1,30.05,Completed,Yes
23724,2024-11-27,C0003,P0040,1,38.71,0.1,34.84,Completed,Yes
23725,2024-11-27,C0076,P0005,1,30.69,0.1,27.62,Completed,Yes
23726,2024-11-27,C0216,P0032,1,57.91,0.1,52.12,Completed,Yes
23727,2024-11-27,C0050,P0010,1,10.4,0.1,9.36,Completed,Yes
23728,2024-11-27,C0252,P0033,1,74.44,0.1,67.0,Completed,Yes
23729,2024-11-27,C0307,P0015,2,27.7,0.1,49.86,Completed,Yes
23730,2024-11-27,C0001,P0021,1,61.98,0.1,55.78,Completed,Yes
23731,2024-11-27,C0115,P0027,2,70.4,0.1,126.72,Completed,Yes
23732,2024-11-27,C0122,P0009,1,29.37,0.1,26.43,Completed,Yes
23733,2024-11-27,C0400,P0025,1,20.08,0.1,18.07,Completed,Yes
23734,2024-11-27,C0286,P0032,3,66.41,0.1,179.31,Completed,Yes
23735,2024-11-27,C0471,P0037,2,20.54,0.1,36.97,Completed,Yes
23736,2024-11-27,C0235,P0035,4,61.3,0.1,220.68,Completed,Yes
23737,2024-11-27,C0259,P0040,1,22.54,0.1,20.29,Completed,Yes
23738,2024-11-27,C0105,P0039,2,45.39,0.1,81.7,Completed,Yes
23739,2024-11-27,C0255,P0018,1,46.57,0.1,41.91,Completed,Yes
23740,2024-11-27,C0448,P0004,1,17.27,0.1,15.54,Completed,Yes
23741,2024-11-27,C0045,P0010,2,52.65,0.1,94.77,Completed,Yes
23742,2024-11-27,C0112,P0020,4,18.27,0.1,65.77,Completed,Yes
23743,2024-11-27,C0188,P0019,2,51.41,0.1,92.54,Completed,Yes
23744,2024-11-27,C0038,P0011,1,43.99,0.1,39.59,Completed,Yes
23745,2024-11-27,C0384,P0040,1,18.64,0.1,16.78,Completed,Yes
23746,2024-11-27,C0421,P0024,2,13.84,0.1,24.91,Completed,Yes
23747,2024-11-27,C0215,P0037,1,18.26,0.1,16.43,Completed,Yes
23748,2024-11-27,C0097,P0012,1,65.34,0.1,58.81,Completed,Yes
23749,2024-11-27,C0148,P0017,1,27.62,0.1,24.86,Completed,Yes
23750,2024-11-27,C0216,P0036,1,70.16,0.1,63.14,Completed,Yes
23751,2024-11-27,C0294,P0022,2,55.08,0.1,99.14,Completed,Yes
23752,2024-11-27,C0319,P0013,1,51.79,0.1,46.61,Completed,Yes
23753,2024-11-27,C0352,P0004,1,76.91,0.1,69.22,Completed,Yes
23754,2024-11-27,C0496,P0040,2,42.59,0.1,76.66,Completed,Yes
23755,2024-11-27,C0067,P0038,1,79.26,0.1,71.33,Completed,Yes
23756,2024-11-27,C0085,P0022,1,66.81,0.1,60.13,Completed,Yes
23757,2024-11-27,C0382,P0040,2,46.59,0.1,83.86,Completed,Yes
23758,2024-11-27,C0016,P0005,1,66.33,0.1,59.7,Completed,Yes
23759,2024-11-27,C0003,P0038,1,43.83,0.1,39.45,Completed,Yes
23760,2024-11-27,C0173,P0015,1,58.89,0.1,53.0,Completed,Yes
23761,2024-11-27,C0227,P0027,1,15.13,0.1,13.62,Completed,Yes
23762,2024-11-27,C0476,P0025,1,15.29,0.1,13.76,Completed,Yes
23763,2024-11-27,C0184,P0014,1,53.24,0.1,47.92,Completed,Yes
23764,2024-11-27,C0478,P0039,1,29.16,0.1,26.24,Completed,Yes
23765,2024-11-27,C0163,P0011,2,70.0,0.1,126.0,Completed,Yes
23766,2024-11-27,C0001,P0029,1,13.77,0.1,12.39,Completed,Yes
23767,2024-11-27,C0080,P0027,1,42.04,0.1,37.84,Completed,Yes
23768,2024-11-27,C0169,P0006,1,23.01,0.1,20.71,Completed,Yes
23769,2024-11-27,C0257,P0005,1,76.44,0.1,68.8,Completed,Yes
23770,2024-11-27,C0021,P0039,2,29.03,0.1,52.25,Completed,Yes
23771,2024-11-27,C0024,P0038,2,76.93,0.1,138.47,Completed,Yes
23772,2024-11-27,C0375,P0039,2,66.99,0.1,120.58,Completed,Yes
23773,2024-11-27,C0111,P0029,3,43.51,0.1,117.48,Completed,Yes
23774,2024-11-27,C0128,P0033,1,65.18,0.1,58.66,Completed,Yes
23775,2024-11-27,C0445,P0023,1,10.91,0.1,9.82,Completed,Yes
23776,2024-11-27,C0367,P0018,2,17.62,0.1,31.72,Completed,Yes
23777,2024-11-27,C0185,P0003,1,42.98,0.1,38.68,Completed,Yes
23778,2024-11-27,C0396,P0008,3,21.44,0.1,57.89,Completed,Yes
23779,2024-11-27,C0388,P0022,2,72.55,0.1,130.59,Completed,Yes
23780,2024-11-27,C0145,P0019,1,32.46,0.1,29.21,Completed,Yes
23781,2024-11-27,C0343,P0006,1,63.67,0.1,57.3,Completed,Yes
23782,2024-11-27,C0341,P0011,1,12.58,0.1,11.32,Completed,Yes
23783,2024-11-27,C0445,P0009,4,44.57,0.1,160.45,Completed,Yes
23784,2024-11-27,C0378,P0008,1,41.18,0.1,37.06,Completed,Yes
23785,2024-11-27,C0361,P0013,2,24.17,0.1,43.51,Completed,Yes
23786,2024-11-27,C0338,P0033,1,29.66,0.1,26.69,Completed,Yes
23787,2024-11-27,C0075,P0026,4,62.38,0.1,224.57,Completed,Yes
23788,2024-11-28,C0445,P0039,1,70.24,0.1,63.22,Completed,Yes
23789,2024-11-28,C0483,P0014,3,71.28,0.1,192.46,Completed,Yes
23790,2024-11-28,C0148,P0015,1,16.58,0.1,14.92,Completed,Yes
23791,2024-11-28,C0211,P0014,1,34.85,0.1,31.37,Completed,Yes
23792,2024-11-28,C0114,P0029,1,75.16,0.1,67.64,Completed,Yes
23793,2024-11-28,C0266,P0028,2,59.64,0.1,107.35,Completed,Yes
23794,2024-11-28,C0419,P0025,2,14.55,0.1,26.19,Completed,Yes
23795,2024-11-28,C0144,P0032,1,69.37,0.1,62.43,Completed,Yes
23796,2024-11-28,C0339,P0019,1,61.46,0.1,55.31,Completed,Yes
23797,2024-11-28,C0347,P0010,2,42.0,0.1,75.6,Completed,Yes
23798,2024-11-28,C0376,P0017,2,34.23,0.1,61.61,Completed,Yes
23799,2024-11-28,C0318,P0009,1,23.79,0.1,21.41,Completed,Yes
23800,2024-11-28,C0316,P0016,1,12.16,0.1,10.94,Completed,Yes
23801,2024-11-28,C0262,P0032,1,27.28,0.1,24.55,Completed,Yes
23802,2024-11-28,C0288,P0015,1,55.93,0.1,50.34,Completed,Yes
23803,2024-11-28,C0292,P0008,1,40.19,0.1,36.17,Completed,Yes
23804,2024-11-28,C0478,P0027,1,33.13,0.1,29.82,Completed,Yes
23805,2024-11-28,C0124,P0016,2,41.15,0.1,74.07,Completed,Yes
23806,2024-11-28,C0449,P0035,1,12.74,0.1,11.47,Completed,Yes
23807,2024-11-28,C0450,P0025,1,47.55,0.1,42.8,Completed,Yes
23808,2024-11-28,C0264,P0008,2,63.45,0.1,114.21,Completed,Yes
23809,2024-11-28,C0098,P0029,1,63.9,0.1,57.51,Completed,Yes
